-1.824055075645446777e+00 -1.823341965675354004e+00 -1.821003079414367676e+00 -1.817124128341674805e+00 -1.811473846435546875e+00 -1.804098844528198242e+00 -1.794804096221923828e+00 -1.783557057380676270e+00 -1.770194172859191895e+00 -1.754616856575012207e+00 -1.736673951148986816e+00 -1.716237545013427734e+00 -1.693140625953674316e+00 -1.667210221290588379e+00 -1.638409852981567383e+00 -1.606612682342529297e+00 -1.571695208549499512e+00 -1.533608436584472656e+00 -1.492331624031066895e+00 -1.447880983352661133e+00 -1.400310158729553223e+00 -1.349703311920166016e+00 -1.296172976493835449e+00 -1.239853858947753906e+00 -1.180896043777465820e+00 -1.119458556175231934e+00 -1.055704355239868164e+00 -9.897958636283874512e-01 -9.218904376029968262e-01 -8.521385192871093750e-01 -7.806861996650695801e-01 -7.076711654663085938e-01 -6.332222223281860352e-01 -5.574647784233093262e-01 -4.805131554603576660e-01 -4.024823606014251709e-01 -3.234779238700866699e-01 -2.436172217130661011e-01 -1.630025058984756470e-01 -8.176034688949584961e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.364655286073684692e-02 1.483880579471588135e-01 2.242295295000076294e-01 3.011932373046875000e-01 3.793370127677917480e-01 4.587179422378540039e-01 5.394204854965209961e-01 6.215174794197082520e-01 7.050915360450744629e-01 7.902064919471740723e-01 8.769167661666870117e-01 9.652388095855712891e-01 1.055145978927612305e+00 1.146641492843627930e+00 1.239644765853881836e+00 1.334015250205993652e+00 1.429602742195129395e+00 1.526222705841064453e+00 1.623669981956481934e+00 1.721728920936584473e+00 1.820179104804992676e+00 1.918806791305541992e+00 2.017411947250366211e+00 2.115813732147216797e+00 2.213853359222412109e+00 2.311395168304443359e+00 2.408328533172607422e+00 2.504560708999633789e+00 2.600014448165893555e+00 2.694639444351196289e+00 2.788399934768676758e+00 2.881263017654418945e+00 2.973228216171264648e+00 3.064261436462402344e+00 3.154369831085205078e+00 3.243468523025512695e+00 3.331651449203491211e+00 3.418666601181030273e+00 3.504904031753540039e+00 3.589146375656127930e+00
-1.310881733894348145e+00 -1.309762358665466309e+00 -1.307142615318298340e+00 -1.302362918853759766e+00 -1.295861363410949707e+00 -1.287244319915771484e+00 -1.276688814163208008e+00 -1.264019727706909180e+00 -1.249246716499328613e+00 -1.232353210449218750e+00 -1.213310718536376953e+00 -1.192106485366821289e+00 -1.168757557868957520e+00 -1.143294811248779297e+00 -1.115764141082763672e+00 -1.086226940155029297e+00 -1.054760098457336426e+00 -1.021452903747558594e+00 -9.864056110382080078e-01 -9.497272372245788574e-01 -9.115339517593383789e-01 -8.719471096992492676e-01 -8.310903906822204590e-01 -7.890878915786743164e-01 -7.460684776306152344e-01 -7.021589875221252441e-01 -6.574836373329162598e-01 -6.121594905853271484e-01 -5.662974715232849121e-01 -5.200029611587524414e-01 -4.733733832836151123e-01 -4.264969825744628906e-01 -3.794494271278381348e-01 -3.322936594486236572e-01 -2.850742638111114502e-01 -2.378197312355041504e-01 -1.905296593904495239e-01 -1.431852132081985474e-01 -9.571905434131622314e-02 -4.804446548223495483e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.516300722956657410e-02 1.106636971235275269e-01 1.665786355733871460e-01 2.230377048254013062e-01 2.800856232643127441e-01 3.378172516822814941e-01 3.962521553039550781e-01 4.554185271263122559e-01 5.153173208236694336e-01 5.759199857711791992e-01 6.371754407882690430e-01 6.990196108818054199e-01 7.613724470138549805e-01 8.241415023803710938e-01 8.872255086898803711e-01 9.505182504653930664e-01 1.013910770416259766e+00 1.077293276786804199e+00 1.140557885169982910e+00 1.203599572181701660e+00 1.266317486763000488e+00 1.328615665435791016e+00 1.390401124954223633e+00 1.451594233512878418e+00 1.512121796607971191e+00 1.571919679641723633e+00 1.630927085876464844e+00 1.689090132713317871e+00 1.746365070343017578e+00 1.802718639373779297e+00 1.858129501342773438e+00 1.912585854530334473e+00 1.966092586517333984e+00 2.018661975860595703e+00 2.070337057113647461e+00 2.121153354644775391e+00 2.171224355697631836e+00 2.220575332641601562e+00 2.269500494003295898e+00 2.317687511444091797e+00
-1.436897277832031250e+00 -1.435841679573059082e+00 -1.432713150978088379e+00 -1.427571177482604980e+00 -1.420406699180603027e+00 -1.411270260810852051e+00 -1.400145649909973145e+00 -1.387041687965393066e+00 -1.371920228004455566e+00 -1.354745507240295410e+00 -1.335550069808959961e+00 -1.314275503158569336e+00 -1.290885925292968750e+00 -1.265371918678283691e+00 -1.237735033035278320e+00 -1.207989454269409180e+00 -1.176163196563720703e+00 -1.142300009727478027e+00 -1.106460213661193848e+00 -1.068717122077941895e+00 -1.029155850410461426e+00 -9.878699183464050293e-01 -9.449599981307983398e-01 -9.005333781242370605e-01 -8.547025918960571289e-01 -8.075837492942810059e-01 -7.592831254005432129e-01 -7.099016904830932617e-01 -6.595377922058105469e-01 -6.082851886749267578e-01 -5.562291145324707031e-01 -5.034450292587280273e-01 -4.499953389167785645e-01 -3.959298729896545410e-01 -3.412795066833496094e-01 -2.860601544380187988e-01 -2.302580028772354126e-01 -1.738436222076416016e-01 -1.167372465133666992e-01 -5.884603410959243774e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.683870404958724976e-02 1.331290900707244873e-01 1.989447474479675293e-01 2.643769681453704834e-01 3.295347690582275391e-01 3.945290148258209229e-01 4.594737589359283447e-01 5.244689583778381348e-01 5.895997285842895508e-01 6.549540758132934570e-01 7.205749154090881348e-01 7.864825725555419922e-01 8.526796102523803711e-01 9.191461205482482910e-01 9.858416914939880371e-01 1.052708387374877930e+00 1.119675397872924805e+00 1.186663508415222168e+00 1.253588438034057617e+00 1.320363640785217285e+00 1.386902213096618652e+00 1.453119874000549316e+00 1.518939375877380371e+00 1.584293842315673828e+00 1.649130940437316895e+00 1.713394761085510254e+00 1.777033686637878418e+00 1.840007781982421875e+00 1.902290344238281250e+00 1.963864922523498535e+00 2.024726629257202148e+00 2.084878444671630859e+00 2.144340991973876953e+00 2.203138589859008789e+00 2.261329174041748047e+00 2.318951129913330078e+00 2.376139640808105469e+00 2.432893037796020508e+00 2.489562988281250000e+00 2.545653820037841797e+00
-1.824055075645446777e+00 -1.823341965675354004e+00 -1.821003079414367676e+00 -1.817124128341674805e+00 -1.811473846435546875e+00 -1.804098844528198242e+00 -1.794804096221923828e+00 -1.783557057380676270e+00 -1.770194172859191895e+00 -1.754616856575012207e+00 -1.736673951148986816e+00 -1.716237545013427734e+00 -1.693140625953674316e+00 -1.667210221290588379e+00 -1.638409852981567383e+00 -1.606612682342529297e+00 -1.571695208549499512e+00 -1.533608436584472656e+00 -1.492331624031066895e+00 -1.447880983352661133e+00 -1.400310158729553223e+00 -1.349703311920166016e+00 -1.296172976493835449e+00 -1.239853858947753906e+00 -1.180896043777465820e+00 -1.119458556175231934e+00 -1.055704355239868164e+00 -9.897958636283874512e-01 -9.218904376029968262e-01 -8.521385192871093750e-01 -7.806861996650695801e-01 -7.076711654663085938e-01 -6.332222223281860352e-01 -5.574647784233093262e-01 -4.805131554603576660e-01 -4.024823606014251709e-01 -3.234779238700866699e-01 -2.436172217130661011e-01 -1.630025058984756470e-01 -8.176034688949584961e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.364655286073684692e-02 1.483880579471588135e-01 2.242295295000076294e-01 3.011932373046875000e-01 3.793370127677917480e-01 4.587179422378540039e-01 5.394204854965209961e-01 6.215174794197082520e-01 7.050915360450744629e-01 7.902064919471740723e-01 8.769167661666870117e-01 9.652388095855712891e-01 1.055145978927612305e+00 1.146641492843627930e+00 1.239644765853881836e+00 1.334015250205993652e+00 1.429602742195129395e+00 1.526222705841064453e+00 1.623669981956481934e+00 1.721728920936584473e+00 1.820179104804992676e+00 1.918806791305541992e+00 2.017411947250366211e+00 2.115813732147216797e+00 2.213853359222412109e+00 2.311395168304443359e+00 2.408328533172607422e+00 2.504560708999633789e+00 2.600014448165893555e+00 2.694639444351196289e+00 2.788399934768676758e+00 2.881263017654418945e+00 2.973228216171264648e+00 3.064261436462402344e+00 3.154369831085205078e+00 3.243468523025512695e+00 3.331651449203491211e+00 3.418666601181030273e+00 3.504904031753540039e+00 3.589146375656127930e+00
-1.824055075645446777e+00 -1.823341965675354004e+00 -1.821003079414367676e+00 -1.817124128341674805e+00 -1.811473846435546875e+00 -1.804098844528198242e+00 -1.794804096221923828e+00 -1.783557057380676270e+00 -1.770194172859191895e+00 -1.754616856575012207e+00 -1.736673951148986816e+00 -1.716237545013427734e+00 -1.693140625953674316e+00 -1.667210221290588379e+00 -1.638409852981567383e+00 -1.606612682342529297e+00 -1.571695208549499512e+00 -1.533608436584472656e+00 -1.492331624031066895e+00 -1.447880983352661133e+00 -1.400310158729553223e+00 -1.349703311920166016e+00 -1.296172976493835449e+00 -1.239853858947753906e+00 -1.180896043777465820e+00 -1.119458556175231934e+00 -1.055704355239868164e+00 -9.897958636283874512e-01 -9.218904376029968262e-01 -8.521385192871093750e-01 -7.806861996650695801e-01 -7.076711654663085938e-01 -6.332222223281860352e-01 -5.574647784233093262e-01 -4.805131554603576660e-01 -4.024823606014251709e-01 -3.234779238700866699e-01 -2.436172217130661011e-01 -1.630025058984756470e-01 -8.176034688949584961e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.364655286073684692e-02 1.483880579471588135e-01 2.242295295000076294e-01 3.011932373046875000e-01 3.793370127677917480e-01 4.587179422378540039e-01 5.394204854965209961e-01 6.215174794197082520e-01 7.050915360450744629e-01 7.902064919471740723e-01 8.769167661666870117e-01 9.652388095855712891e-01 1.055145978927612305e+00 1.146641492843627930e+00 1.239644765853881836e+00 1.334015250205993652e+00 1.429602742195129395e+00 1.526222705841064453e+00 1.623669981956481934e+00 1.721728920936584473e+00 1.820179104804992676e+00 1.918806791305541992e+00 2.017411947250366211e+00 2.115813732147216797e+00 2.213853359222412109e+00 2.311395168304443359e+00 2.408328533172607422e+00 2.504560708999633789e+00 2.600014448165893555e+00 2.694639444351196289e+00 2.788399934768676758e+00 2.881263017654418945e+00 2.973228216171264648e+00 3.064261436462402344e+00 3.154369831085205078e+00 3.243468523025512695e+00 3.331651449203491211e+00 3.418666601181030273e+00 3.504904031753540039e+00 3.589146375656127930e+00
-1.310881733894348145e+00 -1.309762358665466309e+00 -1.307142615318298340e+00 -1.302362918853759766e+00 -1.295861363410949707e+00 -1.287244319915771484e+00 -1.276688814163208008e+00 -1.264019727706909180e+00 -1.249246716499328613e+00 -1.232353210449218750e+00 -1.213310718536376953e+00 -1.192106485366821289e+00 -1.168757557868957520e+00 -1.143294811248779297e+00 -1.115764141082763672e+00 -1.086226940155029297e+00 -1.054760098457336426e+00 -1.021452903747558594e+00 -9.864056110382080078e-01 -9.497272372245788574e-01 -9.115339517593383789e-01 -8.719471096992492676e-01 -8.310903906822204590e-01 -7.890878915786743164e-01 -7.460684776306152344e-01 -7.021589875221252441e-01 -6.574836373329162598e-01 -6.121594905853271484e-01 -5.662974715232849121e-01 -5.200029611587524414e-01 -4.733733832836151123e-01 -4.264969825744628906e-01 -3.794494271278381348e-01 -3.322936594486236572e-01 -2.850742638111114502e-01 -2.378197312355041504e-01 -1.905296593904495239e-01 -1.431852132081985474e-01 -9.571905434131622314e-02 -4.804446548223495483e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.516300722956657410e-02 1.106636971235275269e-01 1.665786355733871460e-01 2.230377048254013062e-01 2.800856232643127441e-01 3.378172516822814941e-01 3.962521553039550781e-01 4.554185271263122559e-01 5.153173208236694336e-01 5.759199857711791992e-01 6.371754407882690430e-01 6.990196108818054199e-01 7.613724470138549805e-01 8.241415023803710938e-01 8.872255086898803711e-01 9.505182504653930664e-01 1.013910770416259766e+00 1.077293276786804199e+00 1.140557885169982910e+00 1.203599572181701660e+00 1.266317486763000488e+00 1.328615665435791016e+00 1.390401124954223633e+00 1.451594233512878418e+00 1.512121796607971191e+00 1.571919679641723633e+00 1.630927085876464844e+00 1.689090132713317871e+00 1.746365070343017578e+00 1.802718639373779297e+00 1.858129501342773438e+00 1.912585854530334473e+00 1.966092586517333984e+00 2.018661975860595703e+00 2.070337057113647461e+00 2.121153354644775391e+00 2.171224355697631836e+00 2.220575332641601562e+00 2.269500494003295898e+00 2.317687511444091797e+00
-1.436897277832031250e+00 -1.435841679573059082e+00 -1.432713150978088379e+00 -1.427571177482604980e+00 -1.420406699180603027e+00 -1.411270260810852051e+00 -1.400145649909973145e+00 -1.387041687965393066e+00 -1.371920228004455566e+00 -1.354745507240295410e+00 -1.335550069808959961e+00 -1.314275503158569336e+00 -1.290885925292968750e+00 -1.265371918678283691e+00 -1.237735033035278320e+00 -1.207989454269409180e+00 -1.176163196563720703e+00 -1.142300009727478027e+00 -1.106460213661193848e+00 -1.068717122077941895e+00 -1.029155850410461426e+00 -9.878699183464050293e-01 -9.449599981307983398e-01 -9.005333781242370605e-01 -8.547025918960571289e-01 -8.075837492942810059e-01 -7.592831254005432129e-01 -7.099016904830932617e-01 -6.595377922058105469e-01 -6.082851886749267578e-01 -5.562291145324707031e-01 -5.034450292587280273e-01 -4.499953389167785645e-01 -3.959298729896545410e-01 -3.412795066833496094e-01 -2.860601544380187988e-01 -2.302580028772354126e-01 -1.738436222076416016e-01 -1.167372465133666992e-01 -5.884603410959243774e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.683870404958724976e-02 1.331290900707244873e-01 1.989447474479675293e-01 2.643769681453704834e-01 3.295347690582275391e-01 3.945290148258209229e-01 4.594737589359283447e-01 5.244689583778381348e-01 5.895997285842895508e-01 6.549540758132934570e-01 7.205749154090881348e-01 7.864825725555419922e-01 8.526796102523803711e-01 9.191461205482482910e-01 9.858416914939880371e-01 1.052708387374877930e+00 1.119675397872924805e+00 1.186663508415222168e+00 1.253588438034057617e+00 1.320363640785217285e+00 1.386902213096618652e+00 1.453119874000549316e+00 1.518939375877380371e+00 1.584293842315673828e+00 1.649130940437316895e+00 1.713394761085510254e+00 1.777033686637878418e+00 1.840007781982421875e+00 1.902290344238281250e+00 1.963864922523498535e+00 2.024726629257202148e+00 2.084878444671630859e+00 2.144340991973876953e+00 2.203138589859008789e+00 2.261329174041748047e+00 2.318951129913330078e+00 2.376139640808105469e+00 2.432893037796020508e+00 2.489562988281250000e+00 2.545653820037841797e+00
-1.263419389724731445e+00 -1.262534976005554199e+00 -1.260009884834289551e+00 -1.255699157714843750e+00 -1.249591112136840820e+00 -1.241585135459899902e+00 -1.231636524200439453e+00 -1.219662070274353027e+00 -1.205655217170715332e+00 -1.189562797546386719e+00 -1.171355485916137695e+00 -1.151029348373413086e+00 -1.128598809242248535e+00 -1.104095816612243652e+00 -1.077567696571350098e+00 -1.049078226089477539e+00 -1.018705725669860840e+00 -9.865397810935974121e-01 -9.526802897453308105e-01 -9.172347784042358398e-01 -8.803171515464782715e-01 -8.420447111129760742e-01 -8.025357723236083984e-01 -7.619143128395080566e-01 -7.203035950660705566e-01 -6.778256297111511230e-01 -6.345966458320617676e-01 -5.907288789749145508e-01 -5.463309884071350098e-01 -5.015066266059875488e-01 -4.563524127006530762e-01 -4.109571576118469238e-01 -3.653996288776397705e-01 -3.197487592697143555e-01 -2.740588784217834473e-01 -2.283726334571838379e-01 -1.827103644609451294e-01 -1.370801478624343872e-01 -9.145344793796539307e-02 -4.579121991991996765e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.855183884501457214e-02 9.758039563894271851e-02 1.472028642892837524e-01 1.975280046463012695e-01 2.486347407102584839e-01 3.005853295326232910e-01 3.534064590930938721e-01 4.071173369884490967e-01 4.616968929767608643e-01 5.171014666557312012e-01 5.732699632644653320e-01 6.301248669624328613e-01 6.875756978988647461e-01 7.455216050148010254e-01 8.038556575775146484e-01 8.624680638313293457e-01 9.212478995323181152e-01 9.800853133201599121e-01 1.038873195648193359e+00 1.097508430480957031e+00 1.155892133712768555e+00 1.213928222656250000e+00 1.271532416343688965e+00 1.328627109527587891e+00 1.385142445564270020e+00 1.441010475158691406e+00 1.496169209480285645e+00 1.550565004348754883e+00 1.604153871536254883e+00 1.656899094581604004e+00 1.708773732185363770e+00 1.759757995605468750e+00 1.809845805168151855e+00 1.859035253524780273e+00 1.907350659370422363e+00 1.954802870750427246e+00 2.001474618911743164e+00 2.047353029251098633e+00 2.092674970626831055e+00 2.137092113494873047e+00
-1.600015521049499512e+00 -1.599178314208984375e+00 -1.596669435501098633e+00 -1.592473626136779785e+00 -1.586534023284912109e+00 -1.578838109970092773e+00 -1.569323182106018066e+00 -1.557948827743530273e+00 -1.544648885726928711e+00 -1.529345870018005371e+00 -1.511932969093322754e+00 -1.492408394813537598e+00 -1.470672488212585449e+00 -1.446633934974670410e+00 -1.420231819152832031e+00 -1.391414999961853027e+00 -1.360149741172790527e+00 -1.326423168182373047e+00 -1.290238738059997559e+00 -1.251620173454284668e+00 -1.210608363151550293e+00 -1.167258620262145996e+00 -1.121637105941772461e+00 -1.073817729949951172e+00 -1.023879885673522949e+00 -9.719037413597106934e-01 -9.179678559303283691e-01 -8.621549606323242188e-01 -8.045436143875122070e-01 -7.452108263969421387e-01 -6.842306256294250488e-01 -6.216735839843750000e-01 -5.576090812683105469e-01 -4.921091496944427490e-01 -4.252455234527587891e-01 -3.570961356163024902e-01 -2.877367138862609863e-01 -2.172560542821884155e-01 -1.457372009754180908e-01 -7.328560948371887207e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.840809434652328491e-02 1.370273232460021973e-01 2.058654874563217163e-01 2.749420404434204102e-01 3.442910015583038330e-01 4.139506816864013672e-01 4.839679598808288574e-01 5.543884038925170898e-01 6.252522468566894531e-01 6.965811252593994141e-01 7.684258222579956055e-01 8.407903313636779785e-01 9.136574268341064453e-01 9.869994521141052246e-01 1.060768008232116699e+00 1.134897947311401367e+00 1.209312200546264648e+00 1.283922195434570312e+00 1.358635425567626953e+00 1.433359980583190918e+00 1.508008480072021484e+00 1.582501649856567383e+00 1.656770110130310059e+00 1.730756282806396484e+00 1.804412364959716797e+00 1.877693295478820801e+00 1.950579166412353516e+00 2.023053646087646484e+00 2.095111370086669922e+00 2.166749715805053711e+00 2.237959861755371094e+00 2.308723449707031250e+00 2.379037380218505859e+00 2.448877334594726562e+00 2.518260002136230469e+00 2.587116956710815430e+00 2.655527591705322266e+00 2.723265647888183594e+00 2.790657758712768555e+00 2.856644153594970703e+00
-1.325843572616577148e+00 -1.325958371162414551e+00 -1.325027227401733398e+00 -1.323935151100158691e+00 -1.321715116500854492e+00 -1.318740606307983398e+00 -1.314450979232788086e+00 -1.308852910995483398e+00 -1.301636219024658203e+00 -1.292693972587585449e+00 -1.281840920448303223e+00 -1.268964529037475586e+00 -1.253933548927307129e+00 -1.236694335937500000e+00 -1.217185854911804199e+00 -1.195365548133850098e+00 -1.171211719512939453e+00 -1.144721508026123047e+00 -1.115905761718750000e+00 -1.084796428680419922e+00 -1.051421999931335449e+00 -1.015844225883483887e+00 -9.781201481819152832e-01 -9.382991194725036621e-01 -8.964641094207763672e-01 -8.526892662048339844e-01 -8.070377111434936523e-01 -7.595790028572082520e-01 -7.103846073150634766e-01 -6.595240831375122070e-01 -6.070533990859985352e-01 -5.530225038528442383e-01 -4.974682033061981201e-01 -4.404211640357971191e-01 -3.818997442722320557e-01 -3.219208717346191406e-01 -2.604801356792449951e-01 -1.975848823785781860e-01 -1.332094967365264893e-01 -6.735945492982864380e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.764408849179744720e-02 5.871681869029998779e-02 9.348271787166595459e-02 1.319117546081542969e-01 1.741615384817123413e-01 2.200956791639328003e-01 2.696968615055084229e-01 3.227745294570922852e-01 3.791812658309936523e-01 4.386880993843078613e-01 5.010718107223510742e-01 5.660620331764221191e-01 6.334208846092224121e-01 7.028848528861999512e-01 7.741869091987609863e-01 8.470644354820251465e-01 9.212616682052612305e-01 9.965291619300842285e-01 1.072638392448425293e+00 1.149350881576538086e+00 1.226478815078735352e+00 1.303832173347473145e+00 1.381209135055541992e+00 1.458483338356018066e+00 1.535530209541320801e+00 1.612216234207153320e+00 1.688443660736083984e+00 1.764149546623229980e+00 1.839306116104125977e+00 1.913885831832885742e+00 1.987886428833007812e+00 2.061302661895751953e+00 2.134155035018920898e+00 2.206455230712890625e+00 2.278280019760131836e+00 2.349598407745361328e+00 2.420592308044433594e+00 2.491050720214843750e+00 2.561503171920776367e+00 2.630605697631835938e+00
